"Authors","Year","Title","Journal","Doi","URL","Human","No access","Lat_Deg","Lat_Min","Lat_Sec","Lat_NS","Lon_Deg","Lon_Min","Lon_Sec","Lon_EW","Location","Habitat","Target_Habitat","Experiment","Sample_Diameter_mm","Sample_Area_mm2","Sample_Depth_mm","Sample_Volume_mm3","Sample_Weight_g","Number_Sites","Samples_Per_Site","Total_Number_Samples","Method","Method_Volume_mm3","Method_Volume_Fraction","Method_Weight_g","Total_Seeds","Total_Species","Seed_density_m2","Seed_density_litre","Pos_Species","Neg_Species","Comments","Action required","","","","","","","","","","","","","",""
"Wills, TJ; Read, J","2002","Effects of heat and smoke on germination of soil-stored seed in a south-eastern Australian sand heathland","AUSTRALIAN JOURNAL OF BOTANY","10.1071/BT01017","http://doi.org/10.1071/BT01017","AA","","38","7","29","S","147","27","56","E","Gippsland Lakes Coastal Park, SE Australia","Grassland","","","80","","50","","","1","144","","Emergence","","","","1769","20","","","","","","","","","","","","","","","","","","","",""
"Wooller, SJ; Wooller, RD; Brown, KL","2002","Regeneration by three species of Banksia on the south coast of Western Australia in relation to fire interval","AUSTRALIAN JOURNAL OF BOTANY","10.1071/BT01078","http://doi.org/10.1071/BT01078","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Denham, AJ; Auld, TD","2002","Flowering, seed dispersal, seed predation and seedling recruitment in two pyrogenic flowering resprouters","AUSTRALIAN JOURNAL OF BOTANY","10.1071/BT02009","http://doi.org/10.1071/BT02009","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bebawi, FF; Campbell, SD","2002","Impact of early and late dry-season fires on plant mortality and seed banks within riparian and subriparian infestations of rubber vine (Cryptostegia grandiflora)","AUSTRALIAN JOURNAL OF EXPERIMENTAL AGRICULTURE","10.1071/EA01047","http://doi.org/10.1071/EA01047","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lamoureaux, S; Bourdot, G","2002","Fruit viability on grubbed Nassella trichotoma (Nees) tussocks","AUSTRALIAN JOURNAL OF EXPERIMENTAL AGRICULTURE","10.1071/EA02032","http://doi.org/10.1071/EA02032","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bebawi, FF; Campbell, SD","2002","Effects of fire on germination and viability of bellyache bush (Jatropha gossypiifolia) seeds","AUSTRALIAN JOURNAL OF EXPERIMENTAL AGRICULTURE","10.1071/EA01125","http://doi.org/10.1071/EA01125","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Florentine, SK; Fox, JED","2002","Seed longevity of Eucalyptus victrix in grassland in the floodplain of the Fortescue River, Pilbara, Western Australia","BIOLOGIA PLANTARUM","10.1023/A:1016250608248","http://doi.org/10.1023/A:1016250608248","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"McGlaughlin, M; Karoly, K; Kaye, T","2002","Genetic variation and its relationship to population size in reintroduced populations of pink sand verbena, Abronia umbellata subsp breviflora (Nyctaginaceae)","CONSERVATION GENETICS","10.1023/A:1020507416654","http://doi.org/10.1023/A:1020507416654","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ceballos, L; Andary, C; Delescluse, M; Gibernau, M; McKey, D; Hossaert-Mckey, M","2002","Effects of sublethal attack by a sucking insect, Hyalymenus tarsatus, on Sesbania drummondii seeds: Impact on some seed traits related to fitness","ECOSCIENCE","10.1080/11956860.2002.11682687","http://doi.org/10.1080/11956860.2002.11682687","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lortie, CJ; Turkington, R","2002","The facilitative effects by seeds and seedlings on emergence from the seed bank of a desert annual plant community","ECOSCIENCE","10.1080/11956860.2002.11682696","http://doi.org/10.1080/11956860.2002.11682696","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lortie, CJ; Turkington, R","2002","The small-scale spatiotemporal pattern of a seed bank in the Negev Desert, Israel","ECOSCIENCE","10.1080/11956860.2002.11682728","http://doi.org/10.1080/11956860.2002.11682728","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Blaney, CS; Kotanen, PM","2002","Persistence in the seed bank: The effects of fungi and invertebrates on seeds of native and exotic plants","ECOSCIENCE","10.1080/11956860.2002.11682738","http://doi.org/10.1080/11956860.2002.11682738","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Touzard, B; Amiaud, B; Langlois, E; Lemauviel, S; Clement, B","2002","The relationships between soil seed bank, aboveground vegetation and disturbances in an eutrophic alluvial wetland of Western France","FLORA","10.1078/0367-2530-00029","http://doi.org/10.1078/0367-2530-00029","NSH","","47","42","3","N","1","58","56","E","Marais de Redon, western France","Wetland","Wetland","1","","10000","50","","","2","5","10","Emergence","","","","1267","23","12655","","","","","","","","","","","","","","","","","","",""
"Gutterman, Y","2002","Minireview: Survival adaptations and strategies of annuals occurring in the Judean and Negev Deserts of Israel","ISRAEL JOURNAL OF PLANT SCIENCES","10.1092/CD1L-0NCF-G2JC-1MHV","http://doi.org/10.1092/CD1L-0NCF-G2JC-1MHV","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Geertsema, W; Opdam, P; Kropff, MJ","2002","Plant strategies and agricultural landscapes: survival in spatially and temporally fragmented habitat","LANDSCAPE ECOLOGY","10.1023/A:1020228708956","http://doi.org/10.1023/A:1020228708956","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Gashaw, M; Michelsen, A; Jensen, M; Friis, I","2002","Soil seed bank dynamics of fire-prone wooded grassland, woodland and dry forest ecosystems in Ethiopia","NORDIC JOURNAL OF BOTANY","10.1111/j.1756-1051.2002.tb01614.x","http://doi.org/10.1111/j.1756-1051.2002.tb01614.x","JK","","8.1301","","","","34.5602","","","","Gambella region, Ethiopia","Grassland","","","","22500","90","","","1","54","","Emergence","","0.21","","","7","4914","","","","Fire severity gradient, Region dominated by savannah woodland, wooded grassland - woodland, Temporal replication (x3)","","","","","","","","","","","","","","",""
"Gashaw, M; Michelsen, A; Jensen, M; Friis, I","2002","Soil seed bank dynamics of fire-prone wooded grassland, woodland and dry forest ecosystems in Ethiopia","NORDIC JOURNAL OF BOTANY","10.1111/j.1756-1051.2002.tb01614.x","http://doi.org/10.1111/j.1756-1051.2002.tb01614.x","JK","","8.1301","","","","34.5602","","","","Gambella region, Ethiopia","Forest","","","","22500","90","","","1","54","","Emergence","","0.21","","","8","2046","","","","Fire severity gradient, Region dominated by savannah woodland, woodland","","","","","","","","","","","","","","",""
"Gashaw, M; Michelsen, A; Jensen, M; Friis, I","2002","Soil seed bank dynamics of fire-prone wooded grassland, woodland and dry forest ecosystems in Ethiopia","NORDIC JOURNAL OF BOTANY","10.1111/j.1756-1051.2002.tb01614.x","http://doi.org/10.1111/j.1756-1051.2002.tb01614.x","JK","","8.1301","","","","34.5602","","","","Gambella region, Ethiopia","Grassland","","","","22500","90","","","1","54","","Emergence","","0.21","","","12","1408","","","","Fire severity gradient, Region dominated by savannah woodland, wooded grassland","","","","","","","","","","","","","","",""
"Gashaw, M; Michelsen, A; Jensen, M; Friis, I","2002","Soil seed bank dynamics of fire-prone wooded grassland, woodland and dry forest ecosystems in Ethiopia","NORDIC JOURNAL OF BOTANY","10.1111/j.1756-1051.2002.tb01614.x","http://doi.org/10.1111/j.1756-1051.2002.tb01614.x","JK","","8.1301","","","","34.5602","","","","Gambella region, Ethiopia","Grassland","","","","22500","90","","","1","54","","Emergence","","0.21","","","7","3366","","","","Fire severity gradient, Region dominated by savannah woodland, wooded grassland","","","","","","","","","","","","","","",""
"Gashaw, M; Michelsen, A; Jensen, M; Friis, I","2002","Soil seed bank dynamics of fire-prone wooded grassland, woodland and dry forest ecosystems in Ethiopia","NORDIC JOURNAL OF BOTANY","10.1111/j.1756-1051.2002.tb01614.x","http://doi.org/10.1111/j.1756-1051.2002.tb01614.x","JK","","8.1301","","","","34.5602","","","","near the airport, Gambella region, Ethiopia","Forest","","","","22500","90","","","1","36","","Emergence","","0.21","","","6","1384","","","","Fire severity gradient, Region dominated by savannah woodland, dry forest","","","","","","","","","","","","","","",""
"Grandin, U; Lonn, M; Rydin, H","2002","Allozyme variation at a PGI locus in differently aged populations of Moehringia trinervia (Caryophyllaceae) in a successional area","NORDIC JOURNAL OF BOTANY","10.1111/j.1756-1051.2002.tb01375.x","http://doi.org/10.1111/j.1756-1051.2002.tb01375.x","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cummings, CL; Alexander, HM","2002","Population ecology of wild sunflowers: effects of seed density and post-dispersal vertebrate seed predators","OECOLOGIA","10.1007/s004420100806","http://doi.org/10.1007/s004420100806","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Agostinetto, D; Fleck, NG; Menezes, VG; Costa, ELN","2002","Suppression of red rice seed production by herbicides applied to irrigated rice","PESQUISA AGROPECUARIA BRASILEIRA","10.1590/S0100-204X2002000100008","http://doi.org/10.1590/S0100-204X2002000100008","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lim, HW; Pelikan, S; Rogstad, SH","2002","Genetic diversity among populations and size classes of buckeyes (Aesculus : Hippocastanaceae) examined with multilocus VNTR probes","PLANT SYSTEMATICS AND EVOLUTION","10.1007/s006060200000","http://doi.org/10.1007/s006060200000","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aparicio, A; Albaladejo, RG; Ceballos, GL","2002","Genetic differentiation in silicicolous Echinospartum (Leguminosae) indicated by allozyme variability","PLANT SYSTEMATICS AND EVOLUTION","10.1007/s006060200004","http://doi.org/10.1007/s006060200004","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hanson, DE; Ball, DA; Mallory-Smith, CA","2002","Herbicide resistance in jointed goatgrass (Aegilops cylindrica): Simulated responses to agronomic practices","WEED TECHNOLOGY","10.1614/0890-037X(2002)016[0156:HRIJGA]2.0.CO;2","http://doi.org/10.1614/0890-037X(2002)016[0156:HRIJGA]2.0.CO;2","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Chambers, JC; Linnerooth, AR","2001","Restoring riparian meadows currently dominated by Artemisia using alternative state concepts - the establishment component","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2001.tb00484.x","http://doi.org/10.1111/j.1654-109X.2001.tb00484.x","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"McDonald, AW","2001","Succession during the re-creation of a flood-meadow 1985-1999","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2001.tb00485.x","http://doi.org/10.1111/j.1654-109X.2001.tb00485.x","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Kanampiu, FK; Ransom, JK; Gressel, J","2001","Imazapyr seed dressings for Striga control on acetolactate synthase target-site resistant maize","CROP PROTECTION","10.1016/S0261-2194(01)00038-2","http://doi.org/10.1016/S0261-2194(01)00038-2","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Brose, U","2001","Relative importance of isolation, area and habitat heterogeneity for vascular plant species richness of temporary wetlands in east-German farmland","ECOGRAPHY","10.1034/j.1600-0587.2001.240610.x","http://doi.org/10.1034/j.1600-0587.2001.240610.x","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Grandin, U","2001","Short-term and long-term variation in seed bank/vegetation relations along an environmental and successional gradient","ECOGRAPHY","10.1034/j.1600-0587.2001.240611.x","http://doi.org/10.1034/j.1600-0587.2001.240611.x","JK","","59","47","","N","19","12","","E","Archipelago 70 km north of Stockholm (location from Cramer & Hytteborn, 1987)","Grassland","","","22","","120","","","1","104","","Emergence","","","","857","38","","","","","","","","","","","","","","","","","","","",""
"Kittelson, PM; Maron, JL","2001","Fine-scale genetically based differentiation of life-history traits in the perennial shrub Lupinus arboreus","EVOLUTION","10.1111/j.0014-3820.2001.tb00758.x","http://doi.org/10.1111/j.0014-3820.2001.tb00758.x","JK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Standish, RJ; Robertson, AW; Williams, PA","2001","The impact of an invasive weed Tradescantia fluminensis on native forest regeneration","JOURNAL OF APPLIED ECOLOGY","10.1046/j.0021-8901.2001.00673.x","http://doi.org/10.1046/j.0021-8901.2001.00673.x","JK","","40","6","","S","175","27.6","","E","Rangitawa Bush, New Zealand North Island","Forest","Forest","","54","","25","","","1","144","","Emergence","","","","","8","","","","","Study aimed towards trees, but not clear if they excluded everything else.","","","","","","","","","","","","","","",""
"Standish, RJ; Robertson, AW; Williams, PA","2001","The impact of an invasive weed Tradescantia fluminensis on native forest regeneration","JOURNAL OF APPLIED ECOLOGY","10.1046/j.0021-8901.2001.00673.x","http://doi.org/10.1046/j.0021-8901.2001.00673.x","JK","","40","48","","S","175","11.4","","E","Denton's Bush, New Zealand North Island","Forest","Forest","","54","","25","","","1","144","","Emergence","","","","","7","","","","","Study aimed towards trees, but not clear if they excluded everything else.","","","","","","","","","","","","","","",""
