"Author","Year","Title","Journal","Doi","URL"
"Sanchez, E; Gallery, R; Dalling, JW",2009,"Importance of nurse logs as a substrate for the regeneration of pioneer tree species on Barro Colorado Island, Panama","JOURNAL OF TROPICAL ECOLOGY","10.1017/S0266467409006130","http://doi.org/10.1017/S0266467409006130"
"Lundemo, S; Falahati-Anbaran, M; Stenoien, HK",2009,"Seed banks cause elevated generation times and effective population sizes of Arabidopsis thaliana in northern Europe","MOLECULAR ECOLOGY","10.1111/j.1365-294X.2009.04236.x","http://doi.org/10.1111/j.1365-294X.2009.04236.x"
"Hnatkovich, AM; Yorks, TE",2009,"Current Status and Future Development of the Only Chamaecyparis thyoides (Atlantic White-cedar) Population in Pennsylvania","NATURAL AREAS JOURNAL","10.3375/043.029.0303","http://doi.org/10.3375/043.029.0303"
"de Almeida, VC; Hoffmann, LV; Yokomizo, GKI; da Costa, JN; Giband, M; Barroso, PAV",2009,"In situ and genetic characterization of Gossypium barbadense populations from the states of Para and Amapa, Brazil","PESQUISA AGROPECUARIA BRASILEIRA","10.1590/S0100-204X2009000700011","http://doi.org/10.1590/S0100-204X2009000700011"
"Long, RL; Steadman, KJ; Panetta, FD; Adkins, SW",2009,"Soil type does not affect seed ageing when soil water potential and temperature are controlled","PLANT AND SOIL","10.1007/s11104-008-9878-8","http://doi.org/10.1007/s11104-008-9878-8"
"Neff, KP; Rusello, K; Baldwin, AH",2009,"Rapid Seed Bank Development in Restored Tidal Freshwater Wetlands","RESTORATION ECOLOGY","10.1111/j.1526-100X.2008.00415.x","http://doi.org/10.1111/j.1526-100X.2008.00415.x"
"Beckie, HJ; Reboud, X",2009,"Selecting for Weed Resistance: Herbicide Rotation and Mixture","WEED TECHNOLOGY","10.1614/WT-09-008.1","http://doi.org/10.1614/WT-09-008.1"
"Finkel, E",2009,"PLANT BREEDING Scientists Seek Easier Access to Seed Banks","SCIENCE","10.1126/science.324_1376","http://doi.org/10.1126/science.324_1376"
"Xiao, DR; Zhang, LQ; Zhu, ZC",2009,"A study on seed characteristics and seed bank of Spartina alterniflora at saltmarshes in the Yangtze Estuary, China","ESTUARINE COASTAL AND SHELF SCIENCE","10.1016/j.ecss.2009.03.024","http://doi.org/10.1016/j.ecss.2009.03.024"
"Wang, ZR; Xu, HL; Yin, LK; Li, JM; Zhang, ZJ; Li, Y",2009,"Effects of water treatments on the activation of soil seed banks - A case study on the lower reaches of the Tarim River","PROGRESS IN NATURAL SCIENCE-MATERIALS INTERNATIONAL","10.1016/j.pnsc.2008.11.003","http://doi.org/10.1016/j.pnsc.2008.11.003"
"Hunt, JR; Cousens, RD; Knights, SE",2009,"Heliotropium europaeum only germinates following sufficient rainfall to allow reproduction","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2009.01.002","http://doi.org/10.1016/j.jaridenv.2009.01.002"
"Haubensak, K; D'Antonio, C; Wixon, D",2009,"Effects of fire and environmental variables on plant structure and composition in grazed salt desert shrublands of the Great Basin (USA)","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2008.12.020","http://doi.org/10.1016/j.jaridenv.2008.12.020"
"Duputie, A; Massol, F; David, P; Haxaire, C; McKey, D",2009,"Traditional Amerindian cultivators combine directional and ideotypic selection for sustainable management of cassava genetic diversity","JOURNAL OF EVOLUTIONARY BIOLOGY","10.1111/j.1420-9101.2009.01749.x","http://doi.org/10.1111/j.1420-9101.2009.01749.x"
"Nagashima, K; Yoshida, S; Hosaka, T",2009,"Patterns and factors in early-stage vegetation recovery at abandoned plantation clearcut sites in Oita, Japan: possible indicators for evaluating vegetation status","JOURNAL OF FOREST RESEARCH","10.1007/s10310-009-0118-8","http://doi.org/10.1007/s10310-009-0118-8"
"Masaka, K; Yamada, K",2009,"Variation in germination character of Robinia pseudoacacia L. (Leguminosae) seeds at individual tree level","JOURNAL OF FOREST RESEARCH","10.1007/s10310-009-0117-9","http://doi.org/10.1007/s10310-009-0117-9"
"Kowalski, KP; Wilcox, DA; Wiley, MJ",2009,"Stimulating a Great Lakes coastal wetland seed bank using portable cofferdams: implications for habitat rehabilitation","JOURNAL OF GREAT LAKES RESEARCH","10.1016/j.jglr.2008.12.005","http://doi.org/10.1016/j.jglr.2008.12.005"
"Gioria, M; Osborne, B",2009,"Assessing the impact of plant invasions on soil seed bank communities: use of univariate and multivariate statistical approaches","JOURNAL OF VEGETATION SCIENCE","10.1111/j.1654-1103.2009.01054.x","http://doi.org/10.1111/j.1654-1103.2009.01054.x"
"Bruna, EM; Fiske, IJ; Trager, MD",2009,"Habitat fragmentation and plant populations: is what we know demographically irrelevant?","JOURNAL OF VEGETATION SCIENCE","10.1111/j.1654-1103.2009.01060.x","http://doi.org/10.1111/j.1654-1103.2009.01060.x"
"Hameister, S; Neuffer, B; Bleeker, W",2009,"Genetic differentiation and reproductive isolation of a naturally occurring floral homeotic mutant within a wild-type population of Capsella bursa-pastoris (Brassicaceae)","MOLECULAR ECOLOGY","10.1111/j.1365-294X.2009.04216.x","http://doi.org/10.1111/j.1365-294X.2009.04216.x"
"Middleton, BA",2009,"Regeneration potential of Taxodium distichum swamps and climate change","PLANT ECOLOGY","10.1007/s11258-008-9480-4","http://doi.org/10.1007/s11258-008-9480-4"
"Leicht-Young, S; Pavlovic, NB; Grundel, R; Frohnapple, KJ",2009,"A comparison of seed banks across a sand dune successional gradient at Lake Michigan dunes (Indiana, USA)","PLANT ECOLOGY","10.1007/s11258-008-9484-0","http://doi.org/10.1007/s11258-008-9484-0"
"Gaertner, M; Den Breeyen, A; Hui, C; Richardson, DM",2009,"Impacts of alien plant invasions on species richness in Mediterranean-type ecosystems: a meta-analysis","PROGRESS IN PHYSICAL GEOGRAPHY-EARTH AND ENVIRONMENT","10.1177/0309133309341607","http://doi.org/10.1177/0309133309341607"
"Yarrow, M; Marin, VH; Finlayson, M; Tironi, A; Delgado, LE; Fischer, F",2009,"The ecology of Egeria densa Planchon (Liliopsida: Alismatales): A wetland ecosystem engineer?","REVISTA CHILENA DE HISTORIA NATURAL","10.4067/S0716-078X2009000200010","http://doi.org/10.4067/S0716-078X2009000200010"
"Mollard, FPO; Insausti, P",2009,"Soil moisture conditions affect the sensitivity of Bromus catharticus dormant seeds to light and the emergence pattern of seedlings","SEED SCIENCE RESEARCH","10.1017/S0960258509301087","http://doi.org/10.1017/S0960258509301087"
"Plue, J; Dupouey, JL; Verheyen, K; Hermy, M",2009,"Forest seed banks along an intensity gradient of ancient agriculture","SEED SCIENCE RESEARCH","10.1017/S0960258509306662","http://doi.org/10.1017/S0960258509306662"
"Harbuck, KSB; Menalled, FD; Pollnac, FW",2009,"Impact of cropping systems on the weed seed banks in the northern Great Plains, USA","WEED BIOLOGY AND MANAGEMENT","10.1111/j.1445-6664.2009.00334.x","http://doi.org/10.1111/j.1445-6664.2009.00334.x"
"Ostoja, SM; Schupp, EW; Sivy, K",2009,"ANT ASSEMBLAGES IN INTACT BIG SAGEBRUSH AND CONVERTED CHEATGRASS-DOMINATED HABITATS IN TOOELE COUNTY, UTAH","WESTERN NORTH AMERICAN NATURALIST","10.3398/064.069.0211","http://doi.org/10.3398/064.069.0211"
"Bhattacharjee, J; Haukos, DA; Neaville, J",2009,"INFLUENCE OF BIOTIC AND ABIOTIC FACTORS ON ANNUAL ABOVEGROUND BIOMASS OF AN INTERMEDIATE COASTAL MARSH","WETLANDS","10.1672/06-176.1","http://doi.org/10.1672/06-176.1"
"Finocchiaro, RG; Kremer, RJ; Fredrickson, LH",2009,"IMPACT OF MUNICIPAL WASTEWATER EFFLUENT ON SEED BANK RESPONSE AND SOILS EXCAVATED FROM A WETLAND IMPOUNDMENT","WETLANDS","10.1672/08-58.1","http://doi.org/10.1672/08-58.1"
"Aragon, CF; Mendez, M; Escudero, A",2009,"SURVIVAL COSTS OF REPRODUCTION IN A SHORT-LIVED PERENNIAL PLANT: LIVE HARD, DIE YOUNG","AMERICAN JOURNAL OF BOTANY","10.3732/ajb.0800223","http://doi.org/10.3732/ajb.0800223"
"Riddin, T; Adams, JB",2009,"The seed banks of two temporarily open/closed estuaries in South Africa","AQUATIC BOTANY","10.1016/j.aquabot.2008.12.003","http://doi.org/10.1016/j.aquabot.2008.12.003"
"Kemper, JT; Macdonald, SE",2009,"Effects of Contemporary Winter Seismic Exploration on Low Arctic Plant Communities and Permafrost","ARCTIC ANTARCTIC AND ALPINE RESEARCH","10.1657/1938-4246-41.2.228","http://doi.org/10.1657/1938-4246-41.2.228"
"Cornaglia, PS; Schrauf, GE; Deregibus, VA",2009,"Flooding and grazing promote germination and seedling establishment in the perennial grass Paspalum dilatatum","AUSTRAL ECOLOGY","10.1111/j.1442-9993.2009.01935.x","http://doi.org/10.1111/j.1442-9993.2009.01935.x"
"Wang, CH; Tang, L; Fei, SF; Wang, JQ; Gao, Y; Wang, Q; Chen, JK; Li, B",2009,"Determinants of seed bank dynamics of two dominant helophytes in a tidal salt marsh","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2008.12.004","http://doi.org/10.1016/j.ecoleng.2008.12.004"
"Lindner, A",2009,"A rapid assessment approach on soil seed banks of Atlantic forest sites with different disturbance history in Rio de Janeiro, Brazil","ECOLOGICAL ENGINEERING","10.1016/j.ecoleng.2008.12.006","http://doi.org/10.1016/j.ecoleng.2008.12.006"
"Brys, R; Jacquemyn, H",2009,"Biological Flora of the British Isles: Primula veris L.","JOURNAL OF ECOLOGY","10.1111/j.1365-2745.2009.01495.x","http://doi.org/10.1111/j.1365-2745.2009.01495.x"
"Pouvelle, S; Jouard, S; Feer, F; Tully, T; Ponge, JF",2009,"The latrine effect: impact of howler monkeys on the distribution of small seeds in a tropical rain-forest soil","JOURNAL OF TROPICAL ECOLOGY","10.1017/S0266467409005987","http://doi.org/10.1017/S0266467409005987"
"Vurro, M; Boari, A; Evidente, A; Andolfi, A; Zermane, N",2009,"Natural metabolites for parasitic weed management","PEST MANAGEMENT SCIENCE","10.1002/ps.1742","http://doi.org/10.1002/ps.1742"
"da Nobrega, AMF; Valeri, SV; de Paula, RC; Pavani, MDMD; da Silva, SA",2009,"SEED BANK OF NATURAL FOREST REMAINDERS AND REFORESTATION AREAS IN A MOGI-GUACU RIVER FLOODPLAIN, LUIZ ANTONIO COUNTY, SAO PAULO STATE, BRAZIL","REVISTA ARVORE","10.1590/S0100-67622009000300002","http://doi.org/10.1590/S0100-67622009000300002"
"Plassmann, K; Brown, N; Jones, MLM; Edwards-Jones, G",2009,"Can soil seed banks contribute to the restoration of dune slacks under conservation management?","APPLIED VEGETATION SCIENCE","10.1111/j.1654-109X.2009.01014.x","http://doi.org/10.1111/j.1654-109X.2009.01014.x"
"Koocheki, A; Nassiri, M; Alimoradi, L; Ghorbani, R",2009,"Effect of cropping systems and crop rotations on weeds","AGRONOMY FOR SUSTAINABLE DEVELOPMENT","10.1051/agro/2008061","http://doi.org/10.1051/agro/2008061"
"Losure, DA; Moloney, KA; Wilsey, BJ",2009,"Modes of Crown Vetch Invasion and Persistence","AMERICAN MIDLAND NATURALIST","10.1674/0003-0031-161.2.232","http://doi.org/10.1674/0003-0031-161.2.232"
"Dalling, JW; Brown, TA",2009,"Long-Term Persistence of Pioneer Species in Tropical Rain Forest Soil Seed Banks","AMERICAN NATURALIST","10.1086/597221","http://doi.org/10.1086/597221"
"Williams, PR",2009,"Contrasting demographics of tropical savanna and temperate forest eucalypts provide insight into how savannas and forests function. A case study using Corymbia clarksoniana from north-eastern Australia","AUSTRAL ECOLOGY","10.1111/j.1442-9993.2008.01888.x","http://doi.org/10.1111/j.1442-9993.2008.01888.x"
"Vivian-Smith, G; Panetta, FD",2009,"Lantana (Lantana camara) Seed Bank Dynamics: Seedling Emergence and Seed Survival","INVASIVE PLANT SCIENCE AND MANAGEMENT","10.1614/IPSM-08-130.1","http://doi.org/10.1614/IPSM-08-130.1"
"Olvera-Carrillo, Y; Mendez, I; Sanchez-Coronado, ME; Marquez-Guzman, J; Barradas, VL; Huante, P; Orozco-Segovia, A",2009,"Effect of environmental heterogeneity on field germination of Opuntia tomentosa (Cactaceae, Opuntioideae) seeds","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2008.12.012","http://doi.org/10.1016/j.jaridenv.2008.12.012"
"Olvera-Carrillo, Y; Marquez-Guzman, J; Sanchez-Coronado, ME; Barradas, VL; Rincon, E; Orozco-Segovia, A",2009,"Effect of burial on the germination of Opuntia tomentosa's (Cactaceae, Opuntioideae) seeds","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2008.12.011","http://doi.org/10.1016/j.jaridenv.2008.12.011"
"Honu, YAK; Chandy, S; Gibson, DJ",2009,"Occurrence of Non-native Species Deep in Natural Areas of the Shawnee National Forest, Southern Illinois, USA","NATURAL AREAS JOURNAL","10.3375/043.029.0210","http://doi.org/10.3375/043.029.0210"
"Perez-Camacho, L; Rebollo, S",2009,"Are irrigation and grazing effects transferred, accumulated, or counteracted during plant recruitment?","PLANT ECOLOGY","10.1007/s11258-008-9494-y","http://doi.org/10.1007/s11258-008-9494-y"
"Phartyal, SS; Kondo, T; Hoshino, Y; Baskin, CC; Baskin, JM",2009,"Morphological dormancy in seeds of the autumn-germinating shrub Lonicera caerulea var. emphyllocalyx (Caprifoliaceae)","PLANT SPECIES BIOLOGY","10.1111/j.1442-1984.2009.00232.x","http://doi.org/10.1111/j.1442-1984.2009.00232.x"
"Quintana-Ascencio, PF; Caballero, I; Olano, JM; Escudero, A; Albert, MJ",2009,"Does habitat structure matter? Spatially explicit population modelling of an Iberian gypsum endemic","POPULATION ECOLOGY","10.1007/s10144-008-0135-z","http://doi.org/10.1007/s10144-008-0135-z"
"McPherson, MA; Yang, RC; Good, AG; Nielson, RL; Hall, LM",2009,"Potential for seed-mediated gene flow in agroecosystems from transgenic safflower (Carthamus tinctorius L.) intended for plant molecular farming","TRANSGENIC RESEARCH","10.1007/s11248-008-9217-0","http://doi.org/10.1007/s11248-008-9217-0"
"Sabo, KE; Sieg, CH; Hart, SC; Bailey, JD",2009,"The role of disturbance severity and canopy closure on standing crop of understory plant species in ponderosa pine stands in northern Arizona, USA","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2009.01.006","http://doi.org/10.1016/j.foreco.2009.01.006"
"Risberg, L; Granstrom, A",2009,"The effect of timing of forest fire on phenology and seed production in the fire-dependent herbs Geranium bohemicum and G. lanuginosum in Sweden","FOREST ECOLOGY AND MANAGEMENT","10.1016/j.foreco.2009.01.031","http://doi.org/10.1016/j.foreco.2009.01.031"
"Colbach, N; Monod, H; Lavigne, C",2009,"A simulation study of the medium-term effects of field patterns on cross-pollination rates in oilseed rape (Brassica napus L.)","ECOLOGICAL MODELLING","10.1016/j.ecolmodel.2008.11.020","http://doi.org/10.1016/j.ecolmodel.2008.11.020"
"Van Rossum, F",2009,"Succession stage variation in population size in an early-successional herb in a peri-urban forest","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","10.1016/j.actao.2008.11.005","http://doi.org/10.1016/j.actao.2008.11.005"
"Figueroa, JA; Cavieres, LA; Gomez-Gonzalez, S; Molina-Montenegro, MA; Jaksic, FM",2009,"Do heat and smoke increase emergence of exotic and native plants in the matorral of central Chile?","ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY","10.1016/j.actao.2008.12.004","http://doi.org/10.1016/j.actao.2008.12.004"
"Stromberg, JC; Hazelton, AF; White, MS",2009,"Plant species richness in ephemeral and perennial reaches of a dryland river","BIODIVERSITY AND CONSERVATION","10.1007/s10531-008-9532-z","http://doi.org/10.1007/s10531-008-9532-z"
"Nurse, RE; Darbyshire, SJ; Bertin, C; DiTommaso, A",2009,"The Biology of Canadian Weeds. 141. Setaria faberi Herrm.","CANADIAN JOURNAL OF PLANT SCIENCE","10.4141/CJPS08042","http://doi.org/10.4141/CJPS08042"
"Torok, P; Matus, G; Papp, M; Tothmeresz, B",2009,"Seed Bank and Vegetation Development of Sandy Grasslands After Goose Breeding","FOLIA GEOBOTANICA","10.1007/s12224-009-9027-z","http://doi.org/10.1007/s12224-009-9027-z"
"Orellana, MR; Blanche, C; Simon, J; Bosch, M",2009,"Genetic Diversity Within and among Disjunct Populations of the Mediterranean Island Endemic Delphinium pictum and D. requienii (Ranunculaceae)","FOLIA GEOBOTANICA","10.1007/s12224-009-9028-y","http://doi.org/10.1007/s12224-009-9028-y"
"Hamilton-Brown, S; Boon, PI; Raulings, E; Morris, K; Robinson, R",2009,"Aerial seed storage in Melaleuca ericifolia Sm. (Swamp Paperbark): environmental triggers for seed release","HYDROBIOLOGIA","10.1007/s10750-008-9623-6","http://doi.org/10.1007/s10750-008-9623-6"
"Martinez-Duro, E; Ferrandis, P; Herranz, JM",2009,"Factors controlling the regenerative cycle of Thymus funkii subsp funkii in a semi-arid gypsum steppe: A seed bank dynamics perspective","JOURNAL OF ARID ENVIRONMENTS","10.1016/j.jaridenv.2008.10.011","http://doi.org/10.1016/j.jaridenv.2008.10.011"
"Moora, M; Opik, M; Zobel, K; Zobel, M",2009,"Understory plant diversity is related to higher variability of vegetative mobility of coexisting species","OECOLOGIA","10.1007/s00442-008-1209-5","http://doi.org/10.1007/s00442-008-1209-5"
"Ne'eman, G; Ne'eman, R; Keith, DA; Whelan, RJ",2009,"Does post-fire plant regeneration mode affect the germination response to fire-related cues?","OECOLOGIA","10.1007/s00442-008-1237-1","http://doi.org/10.1007/s00442-008-1237-1"
"George, K; Ziska, LH; Bunce, JA; Quebedeaux, B; Hom, JL; Wolf, J; Teasdale, JR",2009,"Macroclimate associated with urbanization increases the rate of secondary succession from fallow soil","OECOLOGIA","10.1007/s00442-008-1238-0","http://doi.org/10.1007/s00442-008-1238-0"
"Jump, AS; Rico, L; Lloret, F; Penuelas, J",2009,"Microspatial population genetic structure of the Mediterranean shrub Fumana thymifolia","PLANT BIOLOGY","10.1111/j.1438-8677.2008.00109.x","http://doi.org/10.1111/j.1438-8677.2008.00109.x"
"Chaideftou, E; Thanos, CA; Bergmeier, E; Kallimanis, A; Dimopoulos, P",2009,"Seed bank composition and above-ground vegetation in response to grazing in sub-Mediterranean oak forests (NW Greece)","PLANT ECOLOGY","10.1007/s11258-008-9548-1","http://doi.org/10.1007/s11258-008-9548-1"
"Trubina, MR",2009,"Species richness and resilience of forest communities: combined effects of short-term disturbance and long-term pollution","PLANT ECOLOGY","10.1007/s11258-008-9558-z","http://doi.org/10.1007/s11258-008-9558-z"
"Thogmartin, WE; Gallagher, M; Young, N; Rohweder, JJ; Knutson, MG",2009,"Factors Associated with Succession of Abandoned Agricultural Lands along the Lower Missouri River, USA","RESTORATION ECOLOGY","10.1111/j.1526-100X.2007.00344.x","http://doi.org/10.1111/j.1526-100X.2007.00344.x"
